Date,axiuTep,iniuTep,AverageTep,Departure,HDD,CDD,Precipitation,NewSnow,DepartureTep,SnowDepth,Electricity(GWh)/Non-Residential,Electricity(GWh)/Residential,Gas(Thers)/Non-Residential,Gas(Thers)/Residential,edian_Incoe(dollars),Population,Wind,Solar,Sall hydro,Geotheral,Bioass,Large hydro,Coal,Nuclear,Natural gas,Unspecified
42162,97,60,78.5,,0,14,0,,7,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42163,105,69,87,,0,22,0,,15.3,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42164,95,71,83,,0,18,0.01,,11.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42165,72,67,69.5,,0,5,0.06,,-2.6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42166,98,63,80.5,,0,16,0,,8.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42167,106,65,85.5,,0,21,0,,13,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42168,97,62,79.5,,0,15,0,,6.8,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42169,88,57,72.5,,0,8,0,,-0.4,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42170,87,55,71,,0,6,0,,-2.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42171,96,56,76,,0,11,0,,2.7,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42172,99,60,79.5,,0,15,0,,6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42173,92,60,76,,0,11,0,,2.3,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42174,96,59,77.5,,0,13,0,,3.7,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42175,99,61,80,,0,15,0,,6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42176,88,57,72.5,,0,8,0,,-1.7,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42177,92,58,75,,0,10,0,,0.6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42178,97,58,77.5,,0,13,0,,2.9,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42179,98,60,79,,0,14,0,,4.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42180,103,67,85,,0,20,0,,10,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42181,104,70,87,,0,22,0,,11.9,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42182,91,64,77.5,,0,13,0,,2.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42183,94,66,80,,0,15,0,,4.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42184,101,60,80.5,,0,16,0,,4.9,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42185,108,69,88.5,,0,24,0,,12.7,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42186,101,73,87,,0,22,0,,11,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42187,96,71,83.5,,0,19,0,,7.4,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42188,99,66,82.5,,0,18,0,,6.3,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42189,100,64,82,,0,17,0,,5.6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42190,92,62,77,,0,12,0,,0.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42191,92,60,76,,0,11,0,,-0.6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42192,91,65,78,,0,13,0,,1.3,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42193,85,60,72.5,,0,8,0,,-4.3,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42194,77,59,68,,0,3,0,,-8.9,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42195,81,61,71,,0,6,0,,-6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42196,88,60,74,,0,9,0,,-3.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42197,88,63,75.5,,0,11,0,,-1.7,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42198,95,61,78,,0,13,0,,0.8,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42199,91,62,76.5,,0,12,0,,-0.8,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42200,98,59,78.5,,0,14,0,,1.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42201,97,63,80,,0,15,0,,2.6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42202,101,62,81.5,,0,17,0,,4.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42203,94,61,77.5,,0,13,0,,0.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42204,97,65,81,,0,16,0,,3.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42205,100,73,86.5,,0,22,0,,9,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42206,94,65,79.5,,0,15,0,,2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42207,87,61,74,,0,9,0,,-3.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42208,86,59,72.5,,0,8,0,,-5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42209,92,60,76,,0,11,0,,-1.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42210,92,60,76,,0,11,0,,-1.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42211,92,60,76,,0,11,0,,-1.4,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42212,98,61,79.5,,0,15,0,,2.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42213,104,63,83.5,,0,19,0,,6.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42214,108,69,88.5,,0,24,0,,11.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42215,101,67,84,,0,19,0,,6.7,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42216,95,65,80,,0,15,0,,2.7,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42217,94,63,78.5,,0,14,0,,1.3,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42218,93,63,78,,0,13,0,,0.8,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42219,90,61,75.5,,0,11,0,,-1.6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42220,82,61,71.5,,0,7,0,,-5.6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42221,95,59,77,,0,12,0,,0,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42222,91,64,77.5,,0,13,0,,0.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42223,92,66,79,,0,14,0,,2.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42224,88,60,74,,0,9,0,,-2.9,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42225,98,62,80,,0,15,0,,3.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42226,92,63,77.5,,0,13,0,,0.8,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42227,91,62,76.5,,0,12,0,,-0.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42228,92,61,76.5,,0,12,0,,-0.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42229,91,62,76.5,,0,12,0,,-0.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42230,93,61,77,,0,12,0,,0.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42231,99,62,80.5,,0,16,0,,4.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42232,106,65,85.5,,0,21,0,,9.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42233,106,69,87.5,,0,23,0,,11.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42234,96,62,79,,0,14,0,,2.7,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42235,91,59,75,,0,10,0,,-1.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42236,88,59,73.5,,0,9,0,,-2.6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42237,89,60,74.5,,0,10,0,,-1.6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42238,92,59,75.5,,0,11,0,,-0.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42239,91,60,75.5,,0,11,0,,-0.4,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42240,94,60,77,,0,12,0,,1.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42241,97,61,79,,0,14,0,,3.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42242,100,63,81.5,,0,17,0,,5.8,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42243,102,67,84.5,,0,20,0,,8.9,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42244,103,69,86,,0,21,0,,10.4,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42245,87,64,75.5,,0,11,0,,0,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42246,89,58,73.5,,0,9,0,,-1.9,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42247,95,61,78,,0,13,0,,2.7,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42248,93,63,78,,0,13,0,,2.8,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42249,86,62,74,,0,9,0,,-1.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42250,83,60,71.5,,0,7,0,,-3.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42251,83,57,70,,0,5,0,,-4.9,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42252,85,55,70,,0,5,0,,-4.8,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42253,92,53,72.5,,0,8,0,,-2.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42254,95,57,76,,0,11,0,,1.4,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42255,101,59,80,,0,15,0,,5.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42256,104,64,84,,0,19,0,,9.6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42257,107,67,87,,0,22,0,,12.8,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42258,101,72,86.5,,0,22,0,,12.4,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42259,86,67,76.5,,0,12,0,,2.6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42260,94,70,82,,0,17,0,,8.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42261,80,63,71.5,,0,7,0,,-2.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42262,79,58,68.5,,0,4,0,,-5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42263,75,55,65,,0,0,0,,-8.3,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42264,80,59,69.5,,0,5,0,,-3.6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42265,88,56,72,,0,7,0,,-0.9,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42266,94,57,75.5,,0,11,0,,2.8,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42267,98,58,78,,0,13,0,,5.4,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42268,100,61,80.5,,0,16,0,,8.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42269,85,59,72,,0,7,0,,-0.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42270,88,55,71.5,,0,7,0,,-0.4,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42271,94,63,78.5,,0,14,0,,6.8,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42272,98,62,80,,0,15,0,,8.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42273,96,63,79.5,,0,15,0,,8.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42274,92,63,77.5,,0,13,0,,6.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42275,91,63,77,,0,12,0,,6.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42276,79,56,67.5,,0,3,0,,-3,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42277,68,59,63.5,,1,0,0,,-6.8,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42278,79,62,70.5,,0,6,0,,0.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42279,88,58,73,,0,8,0,,3.3,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42280,87,57,72,,0,7,0.06,,2.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42281,81,54,67.5,,0,3,0,,-1.7,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42282,82,58,70,,0,5,0,,1.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42283,84,59,71.5,,0,7,0,,2.9,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42284,86,58,72,,0,7,0,,3.7,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42285,89,64,76.5,,0,12,0,,8.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42286,92,60,76,,0,11,0,,8.3,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42287,90,58,74,,0,9,0,,6.6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42288,89,58,73.5,,0,9,0,,6.4,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42289,93,59,76,,0,11,0,,9.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42290,95,61,78,,0,13,0,,11.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42291,94,65,79.5,,0,15,0,,13.3,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42292,90,66,78,,0,13,0,,12.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42293,88,65,76.5,,0,12,0,,11,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42294,76,59,67.5,,0,3,0.38,,2.3,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42295,75,57,66,,0,1,0,,1.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42296,76,57,66.5,,0,2,0,,2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42297,84,55,69.5,,0,5,0,,5.4,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42298,84,53,68.5,,0,4,0,,4.7,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42299,83,58,70.5,,0,6,0,,7.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42300,81,51,66,,0,1,0,,2.9,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42301,82,55,68.5,,0,4,0,,5.8,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42302,83,58,70.5,,0,6,0,,8.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42303,81,52,66.5,,0,2,0,,4.5,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42304,73,59,66,,0,1,0,,4.4,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42305,75,59,67,,0,2,0,,5.7,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42306,79,52,65.5,,0,1,0,,4.6,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42307,84,53,68.5,,0,4,0,,8,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42308,86,56,71,,0,6,0,,10.8,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42309,68,58,63,,2,0,0.15,,3.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42310,62,53,57.5,,7,0,0.26,,-1.9,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42311,66,46,56,,9,0,0,,-3.1,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
42312,65,44,54.5,,10,0,0,,-4.2,,6188.144476,4738.564168,102.835605,176.512509,64991,490712,0.082,0.06,0.009,0.044,0.026,0.054,0.06,0.092,0.44,0.135
