Date,MaximumTemp,MinimumTemp,AverageTemp,Departure,HDD,CDD,Precipitation,NewSnow,DepartureTemp,SnowDepth,Ozone,CO
2014-01-01,65,35,50.0,3.7,15,0,0.0,0.0,,,0.026000000000000002,1.0
2014-01-02,66,37,51.5,5.1,13,0,0.0,0.0,,,0.021,1.246
2014-01-03,66,38,52.0,5.6,13,0,0.0,0.0,,,0.019,1.162
2014-01-04,65,37,51.0,4.6,14,0,0.0,0.0,,,0.023,1.05
2014-01-05,65,36,50.5,4.0,14,0,0.0,0.0,,,0.028999999999999998,0.983
2014-01-06,61,37,49.0,2.5,16,0,0.0,0.0,,,0.017,1.012
2014-01-07,65,40,52.5,5.9,12,0,0.0,0.0,,,0.02,0.8170000000000001
2014-01-08,57,38,47.5,0.9,17,0,0.0,0.0,,,0.019,0.5920000000000001
2014-01-09,62,42,52.0,5.3,13,0,0.0,0.0,,,0.024,0.5710000000000001
2014-01-10,62,39,50.5,3.7,14,0,0.0,0.0,,,0.017,0.9540000000000001
2014-01-11,58,44,51.0,4.2,14,0,0.0,0.0,,,0.025,0.5
2014-01-12,60,39,49.5,2.6,15,0,0.0,0.0,,,0.024,0.45399999999999996
2014-01-13,64,37,50.5,3.5,14,0,0.0,0.0,,,0.023,1.0290000000000001
2014-01-14,66,35,50.5,3.4,14,0,0.0,0.0,,,0.022000000000000002,1.3330000000000002
2014-01-15,69,38,53.5,6.3,11,0,0.0,0.0,,,0.022000000000000002,1.304
2014-01-16,71,36,53.5,6.2,11,0,0.0,0.0,,,0.024,1.4369999999999998
2014-01-17,69,36,52.5,5.1,12,0,0.0,0.0,,,0.027000000000000003,1.396
2014-01-18,70,35,52.5,4.9,12,0,0.0,0.0,,,0.027999999999999997,1.296
2014-01-19,69,35,52.0,4.3,13,0,0.0,0.0,,,0.028999999999999998,1.125
2014-01-20,71,36,53.5,5.7,11,0,0.0,0.0,,,0.025,1.187
2014-01-21,68,35,51.5,3.6,13,0,0.0,0.0,,,0.024,1.125
2014-01-22,68,35,51.5,3.4,13,0,0.0,0.0,,,0.028999999999999998,0.867
2014-01-23,71,38,54.5,6.3,10,0,0.0,0.0,,,0.03,1.054
2014-01-24,79,44,61.5,13.1,3,0,0.0,0.0,,,0.028999999999999998,1.113
2014-01-25,74,42,58.0,9.4,7,0,0.0,0.0,,,0.03,0.821
2014-01-26,65,41,53.0,4.3,12,0,0.0,0.0,,,0.027999999999999997,0.813
2014-01-27,65,39,52.0,3.1,13,0,0.0,0.0,,,0.024,1.063
2014-01-28,70,50,60.0,10.9,5,0,0.0,0.0,,,0.023,0.779
2014-01-29,64,51,57.5,8.3,7,0,0.07,0.0,,,0.013999999999999999,0.504
2014-01-30,65,49,57.0,7.6,8,0,0.11,0.0,,,0.023,0.635
2014-01-31,60,42,51.0,1.4,14,0,0.02,0.0,,,0.027000000000000003,0.7959999999999999
2014-02-01,62,35,48.5,,16,0,0.0,0.0,-1.3,,0.024,0.57
2014-02-02,52,39,45.5,,19,0,0.02,0.0,-4.5,,0.027000000000000003,0.408
2014-02-03,60,41,50.5,,14,0,0.0,0.0,0.3,,0.026000000000000002,0.635
2014-02-04,58,35,46.5,,18,0,0.0,0.0,-3.9,,0.024,0.708
2014-02-05,56,35,45.5,,19,0,0.05,0.0,-5.1,,0.024,0.409
2014-02-06,52,44,48.0,,17,0,0.3,0.0,-2.8,,0.032,0.257
2014-02-07,52,48,50.0,,15,0,0.3,0.0,-1.0,,0.032,0.313
2014-02-08,56,51,53.5,,11,0,1.28,0.0,2.3,,0.034,0.317
2014-02-09,60,55,57.5,,7,0,1.03,0.0,6.1,,0.027000000000000003,0.317
2014-02-10,63,53,58.0,,7,0,0.01,0.0,6.4,,0.022000000000000002,0.6579999999999999
2014-02-11,63,47,55.0,,10,0,0.0,0.0,3.2,,0.013000000000000001,0.713
2014-02-12,66,47,56.5,,8,0,0.0,0.0,4.5,,0.021,0.521
2014-02-13,73,53,63.0,,2,0,0.0,0.0,10.8,,0.02,0.57
2014-02-14,68,56,62.0,,3,0,0.0,0.0,9.6,,0.018000000000000002,0.375
2014-02-15,62,52,57.0,,8,0,0.01,0.0,4.4,,0.018000000000000002,0.37
2014-02-16,66,48,57.0,,8,0,0.0,0.0,4.2,,0.03,0.43799999999999994
2014-02-17,66,41,53.5,,11,0,0.0,0.0,0.5,,0.022000000000000002,0.7390000000000001
2014-02-18,67,43,55.0,,10,0,0.0,0.0,1.8,,0.019,0.614
2014-02-19,65,48,56.5,,8,0,0.0,0.0,3.1,,0.03,0.452
2014-02-20,67,44,55.5,,9,0,0.0,0.0,1.9,,0.024,0.579
2014-02-21,70,42,56.0,,9,0,0.0,0.0,2.2,,0.026000000000000002,0.909
2014-02-22,72,43,57.5,,7,0,0.0,0.0,3.6,,0.028999999999999998,0.917
2014-02-23,73,43,58.0,,7,0,0.0,0.0,3.9,,0.03,0.648
2014-02-24,75,44,59.5,,5,0,0.0,0.0,5.2,,0.031,0.754
2014-02-25,76,45,60.5,,4,0,0.0,0.0,6.0,,0.035,0.648
2014-02-26,64,50,57.0,,8,0,0.41,0.0,2.4,,0.032,0.354
2014-02-27,67,51,59.0,,6,0,0.03,0.0,4.2,,0.033,0.387
2014-02-28,57,53,55.0,,10,0,1.05,0.0,0.1,,0.037000000000000005,0.267
2014-03-01,69,51,60.0,,5,0,0.0,,4.9,,0.039,0.278
2014-03-02,62,50,56.0,,9,0,0.18,,0.8,,0.031,0.354
2014-03-03,60,50,55.0,,10,0,0.12,,-0.3,,0.026000000000000002,0.43
2014-03-04,63,52,57.5,,7,0,0.01,,2.0,,0.03,0.579
2014-03-05,69,54,61.5,,3,0,0.31,,5.9,,0.025,0.557
2014-03-06,70,54,62.0,,3,0,0.01,,6.3,,0.033,0.5
2014-03-07,72,48,60.0,,5,0,0.0,,4.2,,0.024,0.63
2014-03-08,72,47,59.5,,5,0,0.0,,3.6,,0.027999999999999997,0.5920000000000001
2014-03-09,71,57,64.0,,1,0,0.0,,8.0,,0.026000000000000002,0.6609999999999999
2014-03-10,68,55,61.5,,3,0,0.17,,5.4,,0.035,0.479
2014-03-11,72,48,60.0,,5,0,0.0,,3.8,,0.039,0.37799999999999995
2014-03-12,76,52,64.0,,1,0,0.0,,7.7,,0.039,0.408
2014-03-13,79,48,63.5,,1,0,0.0,,7.1,,0.036000000000000004,0.535
2014-03-14,75,48,61.5,,3,0,0.0,,5.0,,0.035,0.604
2014-03-15,81,50,65.5,,0,1,0.0,,8.9,,0.035,0.713
2014-03-16,82,50,66.0,,0,1,0.0,,9.3,,0.04,0.475
2014-03-17,69,48,58.5,,6,0,0.0,,1.7,,0.037000000000000005,0.40399999999999997
2014-03-18,72,48,60.0,,5,0,0.0,,3.1,,0.034,0.483
2014-03-19,78,45,61.5,,3,0,0.0,,4.6,,0.04,0.643
2014-03-20,79,51,65.0,,0,0,0.0,,8.0,,0.042,0.6579999999999999
2014-03-21,78,49,63.5,,1,0,0.0,,6.4,,0.036000000000000004,0.552
2014-03-22,78,47,62.5,,2,0,0.0,,5.3,,0.034,0.529
2014-03-23,78,48,63.0,,2,0,0.0,,5.7,,0.037000000000000005,0.557
2014-03-24,82,48,65.0,,0,0,0.0,,7.6,,0.04,0.5
2014-03-25,65,47,56.0,,9,0,0.0,,-1.5,,0.037000000000000005,0.33899999999999997
2014-03-26,64,50,57.0,,8,0,0.25,,-0.6,,0.037000000000000005,0.35
2014-03-27,64,51,57.5,,7,0,0.0,,-0.2,,0.034,0.355
2014-03-28,70,52,61.0,,4,0,0.0,,3.2,,0.031,0.342
2014-03-29,58,51,54.5,,10,0,0.7,,-3.4,,0.027999999999999997,0.374
2014-03-30,65,44,54.5,,10,0,0.01,,-3.5,,0.036000000000000004,0.317
2014-03-31,59,44,51.5,,13,0,0.17,,-6.6,,0.037000000000000005,0.387
2014-04-01,54,44,49.0,,16,0,1.3,,-9.2,,0.04,0.40399999999999997
2014-04-02,63,44,53.5,,11,0,0.0,,-4.9,,0.038,0.509
2014-04-03,67,44,55.5,,9,0,0.0,,-3.0,,0.036000000000000004,0.36700000000000005
2014-04-04,62,49,55.5,,9,0,0.01,,-3.1,,0.034,0.496
2014-04-05,71,43,57.0,,8,0,0.0,,-1.8,,0.032,0.5670000000000001
2014-04-06,80,47,63.5,,1,0,0.0,,4.6,,0.027000000000000003,0.561
2014-04-07,83,52,67.5,,0,3,0.0,,8.4,,0.035,0.55
2014-04-08,86,57,71.5,,0,7,0.0,,12.2,,0.040999999999999995,0.622
2014-04-09,84,58,71.0,,0,6,0.0,,11.6,,0.042,0.425
2014-04-10,86,52,69.0,,0,4,0.0,,9.4,,0.043,0.509
2014-04-11,82,54,68.0,,0,3,0.0,,8.2,,0.038,0.483
2014-04-12,75,49,62.0,,3,0,0.0,,2.0,,0.037000000000000005,0.348
2014-04-13,83,50,66.5,,0,2,0.0,,6.3,,0.039,0.396
2014-04-14,82,50,66.0,,0,1,0.0,,5.6,,0.04,0.409
2014-04-15,84,53,68.5,,0,4,0.0,,7.9,,0.042,0.433
2014-04-16,85,54,69.5,,0,5,0.0,,8.7,,0.038,0.465
2014-04-17,85,55,70.0,,0,5,0.0,,9.0,,0.037000000000000005,0.429
2014-04-18,83,58,70.5,,0,6,0.0,,9.3,,0.037000000000000005,0.35200000000000004
2014-04-19,78,51,64.5,,0,0,0.0,,3.0,,0.04,0.29600000000000004
2014-04-20,86,52,69.0,,0,4,0.0,,7.3,,0.042,0.35700000000000004
2014-04-21,77,54,65.5,,0,1,0.0,,3.6,,0.047,0.33799999999999997
2014-04-22,72,50,61.0,,4,0,0.0,,-1.1,,0.043,0.29100000000000004
2014-04-23,74,45,59.5,,5,0,0.0,,-2.9,,0.038,0.396
2014-04-24,74,49,61.5,,3,0,0.0,,-1.1,,0.036000000000000004,0.396
2014-04-25,59,49,54.0,,11,0,0.66,,-8.8,,0.036000000000000004,0.43799999999999994
2014-04-26,65,45,55.0,,10,0,0.0,,-8.1,,0.035,0.348
2014-04-27,69,47,58.0,,7,0,0.0,,-5.3,,0.04,0.28800000000000003
2014-04-28,78,47,62.5,,2,0,0.0,,-1.1,,0.039,0.44299999999999995
2014-04-29,89,54,71.5,,0,7,0.0,,7.7,,0.043,0.396
2014-04-30,92,57,74.5,,0,10,0.0,,10.5,,0.051,0.596
2014-05-01,94,60,77.0,,0,12,0.0,,12.7,,0.057,0.5710000000000001
2014-05-02,90,57,73.5,,0,9,0.0,,9.0,,0.05,0.361
2014-05-03,76,56,66.0,,0,1,0.0,,1.3,,0.036000000000000004,0.308
2014-05-04,76,52,64.0,,1,0,0.0,,-1.0,,0.036000000000000004,0.3
2014-05-05,74,54,64.0,,1,0,0.01,,-1.2,,0.036000000000000004,0.342
2014-05-06,78,54,66.0,,0,1,0.0,,0.6,,0.031,0.38299999999999995
2014-05-07,78,51,64.5,,0,0,0.0,,-1.1,,0.035,0.3
2014-05-08,71,53,62.0,,3,0,0.0,,-3.9,,0.034,0.33899999999999997
2014-05-09,77,54,65.5,,0,1,0.0,,-0.6,,0.036000000000000004,0.374
2014-05-10,75,49,62.0,,3,0,0.0,,-4.3,,0.039,0.396
2014-05-11,83,52,67.5,,0,3,0.0,,1.0,,0.039,0.34600000000000003
2014-05-12,90,54,72.0,,0,7,0.0,,5.3,,0.043,0.535
2014-05-13,95,56,75.5,,0,11,0.0,,8.6,,0.05,0.6
2014-05-14,98,62,80.0,,0,15,0.0,,12.9,,0.054000000000000006,0.526
2014-05-15,97,63,80.0,,0,15,0.0,,12.7,,0.055999999999999994,0.439
2014-05-16,92,61,76.5,,0,12,0.0,,9.0,,0.048,0.34299999999999997
2014-05-17,83,59,71.0,,0,6,0.0,,3.3,,0.039,0.34600000000000003
2014-05-18,81,56,68.5,,0,4,0.0,,0.6,,0.037000000000000005,0.217
2014-05-19,76,55,65.5,,0,1,0.0,,-2.6,,0.032,0.127
2014-05-20,77,52,64.5,,0,0,0.0,,-3.7,,0.033,0.2
2014-05-21,86,54,70.0,,0,5,0.0,,1.6,,0.034,0.392
2014-05-22,90,56,73.0,,0,8,0.0,,4.4,,0.042,0.278
2014-05-23,93,55,74.0,,0,9,0.0,,5.2,,0.044000000000000004,0.25
2014-05-24,94,62,78.0,,0,13,0.0,,9.0,,0.035,0.174
2014-05-25,97,60,78.5,,0,14,0.0,,9.3,,0.038,0.2
2014-05-26,95,61,78.0,,0,13,0.0,,8.7,,0.039,0.157
2014-05-27,90,60,75.0,,0,10,0.0,,5.5,,0.046,0.17800000000000002
2014-05-28,83,58,70.5,,0,6,0.0,,0.8,,0.043,0.304
2014-05-29,89,57,73.0,,0,8,0.0,,3.1,,0.039,0.33299999999999996
2014-05-30,85,56,70.5,,0,6,0.0,,0.4,,0.04,0.322
2014-05-31,89,52,70.5,,0,6,0.0,,0.3,,0.051,0.40399999999999997
2014-06-01,93,57,75.0,,0,10,0.0,,4.6,,0.054000000000000006,0.391
2014-06-02,82,54,68.0,,0,3,0.0,,-2.6,,0.040999999999999995,0.275
2014-06-03,88,52,70.0,,0,5,0.0,,-0.8,,0.043,0.335
2014-06-04,97,57,77.0,,0,12,0.0,,6.0,,0.051,0.40399999999999997
2014-06-05,96,61,78.5,,0,14,0.0,,7.4,,0.05,0.35200000000000004
2014-06-06,95,58,76.5,,0,12,0.0,,5.2,,0.053,0.4
2014-06-07,98,57,77.5,,0,13,0.0,,6.0,,0.047,0.396
2014-06-08,104,66,85.0,,0,20,0.0,,13.3,,0.042,0.45399999999999996
2014-06-09,107,69,88.0,,0,23,0.0,,16.1,,0.047,0.491
2014-06-10,104,61,82.5,,0,18,0.0,,10.4,,0.042,0.379
2014-06-11,84,57,70.5,,0,6,0.0,,-1.8,,0.033,0.29600000000000004
2014-06-12,85,54,69.5,,0,5,0.0,,-3.0,,0.03,0.275
2014-06-13,88,56,72.0,,0,7,0.0,,-0.7,,0.035,0.37
2014-06-14,90,60,75.0,,0,10,0.0,,2.1,,0.04,0.371
2014-06-15,85,59,72.0,,0,7,0.0,,-1.1,,0.035,0.309
2014-06-16,79,57,68.0,,0,3,0.0,,-5.3,,0.035,0.32899999999999996
2014-06-17,84,55,69.5,,0,5,0.0,,-4.0,,0.034,0.439
2014-06-18,95,60,77.5,,0,13,0.0,,3.8,,0.035,0.4
2014-06-19,94,60,77.0,,0,12,0.0,,3.2,,0.045,0.37799999999999995
2014-06-20,97,61,79.0,,0,14,0.0,,5.0,,0.045,0.425
2014-06-21,92,61,76.5,,0,12,0.0,,2.3,,0.043,0.387
2014-06-22,93,57,75.0,,0,10,0.0,,0.6,,0.038,0.392
2014-06-23,95,57,76.0,,0,11,0.0,,1.4,,0.042,0.391
2014-06-24,95,64,79.5,,0,15,0.0,,4.7,,0.034,0.33299999999999996
2014-06-25,85,62,73.5,,0,9,0.0,,-1.5,,0.02,0.348
2014-06-26,83,62,72.5,,0,8,0.0,,-2.6,,0.027999999999999997,0.325
2014-06-27,90,59,74.5,,0,10,0.0,,-0.8,,0.024,0.38299999999999995
2014-06-28,95,60,77.5,,0,13,0.0,,2.0,,0.034,0.308
2014-06-29,99,63,81.0,,0,16,0.0,,5.4,,0.043,0.38299999999999995
2014-06-30,106,69,87.5,,0,23,0.0,,11.7,,0.051,0.413
2014-07-01,94,64,79.0,,0,14,0.0,,3.0,,0.044000000000000004,0.304
2014-07-02,94,58,76.0,,0,11,0.0,,-0.1,,0.042,0.358
2014-07-03,96,61,78.5,,0,14,0.0,,2.3,,0.036000000000000004,0.361
2014-07-04,99,64,81.5,,0,17,0.0,,5.1,,0.04,0.313
2014-07-05,100,59,79.5,,0,15,0.0,,3.0,,0.054000000000000006,0.35200000000000004
2014-07-06,101,62,81.5,,0,17,0.0,,4.9,,0.055,0.33799999999999997
2014-07-07,97,65,81.0,,0,16,0.0,,4.3,,0.051,0.34299999999999997
2014-07-08,99,67,83.0,,0,18,0.0,,6.2,,0.05,0.33299999999999996
2014-07-09,93,61,77.0,,0,12,0.0,,0.1,,0.036000000000000004,0.322
2014-07-10,89,60,74.5,,0,10,0.0,,-2.5,,0.032,0.313
2014-07-11,88,61,74.5,,0,10,0.0,,-2.6,,0.034,0.35200000000000004
2014-07-12,94,59,76.5,,0,12,0.0,,-0.7,,0.039,0.34600000000000003
2014-07-13,101,60,80.5,,0,16,0.0,,3.3,,0.04,0.4
2014-07-14,106,70,88.0,,0,23,0.0,,10.7,,0.048,0.425
2014-07-15,96,71,83.5,,0,19,0.0,,6.2,,0.043,0.365
2014-07-16,88,65,76.5,,0,12,0.0,,-0.9,,0.032,0.33799999999999997
2014-07-17,87,68,77.5,,0,13,0.0,,0.1,,0.027999999999999997,0.348
2014-07-18,88,61,74.5,,0,10,0.0,,-2.9,,0.032,0.254
2014-07-19,95,60,77.5,,0,13,0.0,,0.0,,0.036000000000000004,0.261
2014-07-20,83,64,73.5,,0,9,0.02,,-4.0,,0.027000000000000003,0.248
2014-07-21,87,64,75.5,,0,11,0.0,,-2.0,,0.027000000000000003,0.183
2014-07-22,88,63,75.5,,0,11,0.0,,-2.0,,0.031,0.196
2014-07-23,90,60,75.0,,0,10,0.0,,-2.5,,0.031,0.187
2014-07-24,97,64,80.5,,0,16,0.0,,3.0,,0.037000000000000005,0.222
2014-07-25,104,65,84.5,,0,20,0.0,,7.0,,0.051,0.252
2014-07-26,104,68,86.0,,0,21,0.0,,8.6,,0.053,0.40399999999999997
2014-07-27,102,72,87.0,,0,22,0.0,,9.6,,0.040999999999999995,0.135
2014-07-28,98,65,81.5,,0,17,0.0,,4.1,,0.04,0.204
2014-07-29,101,66,83.5,,0,19,0.0,,6.2,,0.045,0.174
2014-07-30,102,68,85.0,,0,20,0.0,,7.7,,0.044000000000000004,0.2
2014-07-31,104,67,85.5,,0,21,0.0,,8.2,,0.047,0.209
2014-08-01,107,68,87.5,,0,23,0.0,,10.3,,0.049,0.271
2014-08-02,98,65,81.5,,0,17,0.0,,4.3,,0.044000000000000004,0.313
2014-08-03,86,59,72.5,,0,8,0.0,,-4.6,,0.036000000000000004,0.29100000000000004
2014-08-04,80,61,70.5,,0,6,0.0,,-6.6,,0.028999999999999998,0.35700000000000004
2014-08-05,78,68,73.0,,0,8,0.0,,-4.0,,0.026000000000000002,0.37799999999999995
2014-08-06,95,70,82.5,,0,18,0.0,,5.5,,0.043,0.40399999999999997
2014-08-07,96,65,80.5,,0,16,0.0,,3.6,,0.044000000000000004,0.35700000000000004
2014-08-08,95,62,78.5,,0,14,0.0,,1.6,,0.040999999999999995,0.326
2014-08-09,91,60,75.5,,0,11,0.0,,-1.3,,0.038,0.322
2014-08-10,90,58,74.0,,0,9,0.0,,-2.7,,0.035,0.27
2014-08-11,98,60,79.0,,0,14,0.0,,2.3,,0.042,0.28300000000000003
2014-08-12,87,61,74.0,,0,9,0.0,,-2.6,,0.037000000000000005,0.2
2014-08-13,90,59,74.5,,0,10,0.0,,-2.1,,0.027000000000000003,0.204
2014-08-14,92,63,77.5,,0,13,0.0,,1.0,,0.028999999999999998,0.222
2014-08-15,97,63,80.0,,0,15,0.0,,3.6,,0.043,0.21600000000000003
2014-08-16,98,62,80.0,,0,15,0.0,,3.6,,0.046,0.2
2014-08-17,96,59,77.5,,0,13,0.0,,1.2,,0.045,0.204
2014-08-18,92,59,75.5,,0,11,0.0,,-0.8,,0.037000000000000005,0.252
2014-08-19,86,60,73.0,,0,8,0.0,,-3.2,,0.038,0.235
2014-08-20,81,62,71.5,,0,7,0.0,,-4.6,,0.035,0.239
2014-08-21,91,59,75.0,,0,10,0.0,,-1.1,,0.039,0.27
2014-08-22,88,61,74.5,,0,10,0.0,,-1.5,,0.036000000000000004,0.252
2014-08-23,93,58,75.5,,0,11,0.0,,-0.4,,0.047,0.265
2014-08-24,92,60,76.0,,0,11,0.0,,0.1,,0.042,0.248
2014-08-25,86,59,72.5,,0,8,0.0,,-3.3,,0.042,0.27399999999999997
2014-08-26,92,59,75.5,,0,11,0.0,,-0.2,,0.049,0.28300000000000003
2014-08-27,97,64,80.5,,0,16,0.0,,4.9,,0.059000000000000004,0.252
2014-08-28,99,64,81.5,,0,17,0.0,,5.9,,0.055999999999999994,0.257
2014-08-29,93,61,77.0,,0,12,0.0,,1.5,,0.044000000000000004,0.27399999999999997
2014-08-30,98,64,81.0,,0,16,0.0,,5.6,,0.042,0.213
2014-08-31,96,64,80.0,,0,15,0.0,,4.7,,0.042,0.23
2014-09-01,101,64,82.5,,0,18,0.0,,7.3,,0.046,0.278
2014-09-02,93,64,78.5,,0,14,0.0,,3.4,,0.045,0.28300000000000003
2014-09-03,96,58,77.0,,0,12,0.0,,2.0,,0.037000000000000005,0.257
2014-09-04,98,60,79.0,,0,14,0.0,,4.1,,0.038,0.3
2014-09-05,93,59,76.0,,0,11,0.0,,1.2,,0.055999999999999994,0.365
2014-09-06,94,60,77.0,,0,12,0.0,,2.3,,0.06,0.28300000000000003
2014-09-07,92,57,74.5,,0,10,0.0,,-0.1,,0.059000000000000004,0.233
2014-09-08,85,55,70.0,,0,5,0.0,,-4.5,,0.052000000000000005,0.23
2014-09-09,89,55,72.0,,0,7,0.0,,-2.4,,0.049,0.287
2014-09-10,97,59,78.0,,0,13,0.0,,3.8,,0.061,0.396
2014-09-11,100,62,81.0,,0,16,0.0,,6.9,,0.057999999999999996,0.43
2014-09-12,103,63,83.0,,0,18,0.0,,9.1,,0.051,0.409
2014-09-13,104,66,85.0,,0,20,0.0,,11.2,,0.042,0.34299999999999997
2014-09-14,99,63,81.0,,0,16,0.0,,7.4,,0.047,0.309
2014-09-15,94,65,79.5,,0,15,0.0,,6.0,,0.038,0.261
2014-09-16,92,60,76.0,,0,11,0.0,,2.7,,0.044000000000000004,0.29600000000000004
2014-09-17,91,62,76.5,,0,12,0.0,,3.4,,0.036000000000000004,0.27
2014-09-18,84,67,75.5,,0,11,0.0,,2.6,,0.031,0.243
2014-09-19,89,62,75.5,,0,11,0.0,,2.8,,0.032,0.257
2014-09-20,89,63,76.0,,0,11,0.0,,3.4,,0.039,0.248
2014-09-21,83,63,73.0,,0,8,0.0,,0.6,,0.03,0.20800000000000002
2014-09-22,90,59,74.5,,0,10,0.0,,2.4,,0.043,0.261
2014-09-23,91,61,76.0,,0,11,0.0,,4.1,,0.040999999999999995,0.217
2014-09-24,87,62,74.5,,0,10,0.0,,2.8,,0.025,0.243
2014-09-25,73,58,65.5,,0,1,0.37,,-6.0,,0.032,0.22899999999999998
2014-09-26,78,57,67.5,,0,3,0.09,,-3.8,,0.03,0.361
2014-09-27,79,57,68.0,,0,3,0.08,,-3.0,,0.037000000000000005,0.239
2014-09-28,73,59,66.0,,0,1,0.0,,-4.8,,0.03,0.235
2014-09-29,83,56,69.5,,0,5,0.0,,-1.0,,0.028999999999999998,0.3
2014-09-30,82,58,70.0,,0,5,0.0,,-0.3,,0.034,0.304
2014-10-01,86,58,72.0,,0,7,0.0,,2.0,,0.033,0.207
2014-10-02,89,54,71.5,,0,7,0.0,,1.8,,0.053,0.522
2014-10-03,95,58,76.5,,0,12,0.0,,7.0,,0.055,0.621
2014-10-04,96,58,77.0,,0,12,0.0,,7.8,,0.054000000000000006,0.508
2014-10-05,95,59,77.0,,0,12,0.0,,8.1,,0.055999999999999994,0.446
2014-10-06,96,59,77.5,,0,13,0.0,,8.9,,0.055999999999999994,0.408
2014-10-07,96,59,77.5,,0,13,0.0,,9.2,,0.059000000000000004,0.40399999999999997
2014-10-08,95,58,76.5,,0,12,0.0,,8.5,,0.034,0.374
2014-10-09,90,58,74.0,,0,9,0.0,,6.3,,0.028999999999999998,0.252
2014-10-10,87,57,72.0,,0,7,0.0,,4.6,,0.036000000000000004,0.287
2014-10-11,87,57,72.0,,0,7,0.0,,4.9,,0.044000000000000004,0.40399999999999997
2014-10-12,88,60,74.0,,0,9,0.0,,7.2,,0.038,0.243
2014-10-13,92,56,74.0,,0,9,0.0,,7.5,,0.049,0.27
2014-10-14,74,57,65.5,,0,1,0.0,,-0.7,,0.040999999999999995,0.205
2014-10-15,72,60,66.0,,0,1,0.09,,0.2,,0.034,0.275
2014-10-16,78,56,67.0,,0,2,0.0,,1.5,,0.032,0.26
2014-10-17,74,54,64.0,,1,0,0.0,,-1.2,,0.037000000000000005,0.408
2014-10-18,81,55,68.0,,0,3,0.0,,3.2,,0.040999999999999995,0.429
2014-10-19,82,54,68.0,,0,3,0.0,,3.5,,0.040999999999999995,0.287
2014-10-20,74,59,66.5,,0,2,0.0,,2.4,,0.034,0.213
2014-10-21,72,50,61.0,,4,0,0.0,,-2.8,,0.033,0.408
2014-10-22,77,51,64.0,,1,0,0.0,,0.6,,0.028999999999999998,0.49200000000000005
2014-10-23,77,57,67.0,,0,2,0.0,,3.9,,0.031,0.32899999999999996
2014-10-24,79,53,66.0,,0,1,0.0,,3.3,,0.034,0.38299999999999995
2014-10-25,73,58,65.5,,0,1,0.09,,3.1,,0.036000000000000004,0.209
2014-10-26,70,50,60.0,,5,0,0.0,,-2.0,,0.031,0.213
2014-10-27,72,46,59.0,,6,0,0.0,,-2.6,,0.022000000000000002,0.42700000000000005
2014-10-28,77,47,62.0,,3,0,0.0,,0.7,,0.027000000000000003,0.6779999999999999
2014-10-29,81,50,65.5,,0,1,0.0,,4.6,,0.027000000000000003,0.7090000000000001
2014-10-30,81,54,67.5,,0,3,0.0,,7.0,,0.037000000000000005,0.65
2014-10-31,67,56,61.5,,3,0,0.19,,1.3,,0.031,0.426
2014-11-01,68,50,59.0,,6,0,0.02,,-0.8,,0.036000000000000004,0.433
2014-11-02,67,46,56.5,,8,0,0.0,,-2.9,,0.024,0.539
2014-11-03,69,43,56.0,,9,0,0.0,,-3.1,,0.025,0.792
2014-11-04,70,44,57.0,,8,0,0.0,,-1.7,,0.03,0.948
2014-11-05,75,48,61.5,,3,0,0.0,,3.2,,0.034,0.9079999999999999
2014-11-06,79,51,65.0,,0,0,0.0,,7.1,,0.035,1.061
2014-11-07,76,49,62.5,,2,0,0.0,,4.9,,0.033,1.188
2014-11-08,78,49,63.5,,1,0,0.0,,6.3,,0.037000000000000005,0.93
2014-11-09,79,49,64.0,,1,0,0.0,,7.2,,0.038,0.9329999999999999
2014-11-10,78,50,64.0,,1,0,0.0,,7.6,,0.03,1.048
2014-11-11,65,52,58.5,,6,0,0.0,,2.4,,0.033,0.488
2014-11-12,68,49,58.5,,6,0,0.0,,2.8,,0.036000000000000004,0.639
2014-11-13,62,55,58.5,,6,0,0.2,,3.2,,0.03,0.612
2014-11-14,67,53,60.0,,5,0,0.01,,5.0,,0.022000000000000002,0.6779999999999999
2014-11-15,67,48,57.5,,7,0,0.0,,2.9,,0.025,0.767
2014-11-16,63,45,54.0,,11,0,0.0,,-0.3,,0.024,0.674
2014-11-17,66,40,53.0,,12,0,0.0,,-0.9,,0.017,0.8290000000000001
2014-11-18,62,40,51.0,,14,0,0.0,,-2.6,,0.015,0.8959999999999999
2014-11-19,59,48,53.5,,11,0,0.1,,0.3,,0.016,0.765
2014-11-20,55,51,53.0,,12,0,0.23,,0.1,,0.013000000000000001,0.665
2014-11-21,58,51,54.5,,10,0,0.0,,1.9,,0.02,0.496
2014-11-22,59,51,55.0,,10,0,0.14,,2.7,,0.022000000000000002,0.478
2014-11-23,59,45,52.0,,13,0,0.0,,0.1,,0.017,0.7170000000000001
2014-11-24,64,40,52.0,,13,0,0.0,,0.4,,0.013000000000000001,1.082
2014-11-25,65,42,53.5,,11,0,0.0,,2.2,,0.016,1.025
2014-11-26,69,41,55.0,,10,0,0.0,,4.0,,0.016,1.3090000000000002
2014-11-27,70,46,58.0,,7,0,0.0,,7.3,,0.019,1.088
2014-11-28,68,41,54.5,,10,0,0.23,,4.0,,0.027000000000000003,0.635
2014-11-29,61,53,57.0,,8,0,0.18,,6.8,,0.032,0.313
